Year,Team,Name,Salary
2020,MIA,JesúsAguilar,953704.00
2020,MIA,MattJoyce,648556.00
2020,MIA,YimiGarcia,407407.00
2020,MIA,BradBoxberger,370370.00
2020,MIA,NickVincent,309568.00
2020,MIA,RichardBleier,288309.00
2020,MIA,SandyAlcantara,229630.00
2020,MIA,BrianAnderson,227778.00
2020,MIA,RyneStanek,223778.00
2020,MIA,JorgeAlfaro,220370.00
2020,MIA,JonBerti,220370.00
2020,MIA,LewisBrinson,214815.00
2020,MIA,GarrettCooper,214815.00
2020,MIA,PabloLópez,212963.00
2020,MIA,MagneurisSierra,208704.00
2020,MIA,StephenTarpley,208704.00
2020,MIA,ChadWallach,208703.00
2020,MIA,JamesHoyt,195112.00
2020,MIA,SixtoSanchez,121485.00
2020,MIA,MonteHarrison,118370.00
2020,MIA,TrevorRogers,105910.00
2020,MIA,DanielCastano,96565.00
2020,MIA,JazzChisholm,84105.00
2020,MIA,FranciscoCervelli,740741.00
2020,MIA,HaroldRamirez,214815.00
2020,MIA,DrewSteckenrider,213704.00
2020,MIA,LoganForsythe,212962.00
2020,MIA,ElieserHernandez,211667.00
2020,MIA,JeffBrigham,208704.00
2020,MIA,JordanHolloway,208703.00
2020,MIA,MikeMorin,197098.00
2020,MIA,JoshD.Smith,178024.00
2020,MIA,BrianMoran,171325.00
2020,MIA,PatVenditte,162129.00
2020,MIA,BrandonLeibrandt,121485.00
2020,MIA,IsanDiaz,56070.00
2020,MIL,RyanBraun,6555555.00
2020,MIL,ChristianYelich,4629630.00
2020,MIL,AvisaílGarcía,3092592.00
2020,MIL,BrettAnderson,1999852.00
2020,MIL,CoreyKnebel,1898148.00
2020,MIL,JoshHader,1518519.00
2020,MIL,EricSogard,1481481.00
2020,MIL,FreddyPeralta,1387837.00
2020,MIL,JoshLindblom,1203519.00
2020,MIL,OmarNarváez,1009259.00
2020,MIL,OrlandoArcia,814815.00
2020,MIL,Claudio,648148.00
2020,MIL,BrentSuter,433333.00
2020,MIL,JeddGyorko,370370.00
2020,MIL,BrandonWoodruff,234481.00
2020,MIL,KestonHiura,215593.00
2020,MIL,AdrianHouser,215407.00
2020,MIL,CorbinBurnes,211111.00
2020,MIL,LuisUrias,210667.00
